layer,head,ac_answer_logprob_diff_mean,ac_primary_lp_mean,ac_alt_lp_mean,ac_kl_div_mean,ac_normalized_mean,ac_ie_mean,ac_ie_median,ca_answer_logprob_diff_mean,ca_primary_lp_mean,ca_alt_lp_mean,ca_kl_div_mean,ca_normalized_mean,ca_ie_mean,ca_ie_median,aa_ie_mean,aa_ie_median,cc_ie_mean,cc_ie_median,ac_answer_logprob_diff_median,ca_answer_logprob_diff_median,bidirectional_ie_mean,bidirectional_ie_median,p_ac_ie_gt_zero,p_ca_ie_lt_zero,p_bidirectional_ie_gt_zero,bidirectional_ie_bootstrap_ci_2_5,bidirectional_ie_bootstrap_ci_97_5,bootstrap_resamples
5,4,0.004164632161458333,-1.4584635416666667,-1.462628173828125,0.0012711390314528901,-0.005594754776818659,-0.000457763671875,0.00390625,2.8309814453125,-0.8725911458333333,-3.7035725911458335,0.000678562272052817,0.0001372521043120075,-0.0015828450520833333,-0.003173828125,0.0008829752604166667,0.0,-0.006315104166666667,-0.005859375,0.53515625,2.6484375,0.0011250813802083333,0.01171875,0.5333333333333333,0.5333333333333333,0.6,-0.017470703124999997,0.018941752115885408,5000
5,5,-0.0051839192708333336,-1.4624674479166666,-1.4572835286458334,0.001357392523099088,-0.007232574970095004,-0.009806315104166666,-0.005859375,2.8296101888020835,-0.8720906575520834,-3.7017008463541665,0.0006633505373599382,0.003149086734202185,-0.0029541015625,-0.0029296875,-0.003926595052083333,-0.00390625,-0.0008219401041666667,0.0,0.50390625,2.65625,-0.006852213541666667,-0.001953125,0.3333333333333333,0.5333333333333333,0.4666666666666667,-0.022339070638020833,0.006844482421874995,5000
5,6,0.004378255208333333,-1.4606119791666667,-1.464990234375,0.0013003930734075955,-0.002287157329712346,-0.000244140625,0.0,2.828019205729167,-0.8761067708333333,-3.7041259765625,0.0006766893079960726,0.008132115877714738,-0.004545084635416667,-0.00390625,-0.010103352864583333,-0.009765625,-0.006620279947916667,-0.0068359375,0.52734375,2.65625,0.004300944010416667,0.01318359375,0.4666666666666667,0.5333333333333333,0.6,-0.011247151692708334,0.019434916178385397,5000
5,7,0.0020365397135416667,-1.4569010416666666,-1.4589375813802083,0.0016374593553776856,-0.006579496096519486,-0.0025858561197916667,-0.0009765625,2.82210693359375,-0.87415771484375,-3.6962646484375,0.0007298027467106874,0.007672697876614522,-0.010457356770833334,-0.0107421875,-0.0017049153645833333,-0.001953125,-0.0014811197916666666,-0.00390625,0.51953125,2.6640625,0.007871500651041667,0.0020751953125,0.4666666666666667,0.8,0.6,-0.013148040771484374,0.026277720133463543,5000
5,8,0.0016703287760416667,-1.4591471354166667,-1.4608174641927083,0.0015449460054307662,-0.0054664006245242055,-0.0029520670572916667,0.00390625,2.8226888020833334,-0.874169921875,-3.6968587239583335,0.0005492331365862494,0.005723391691457086,-0.00987548828125,-0.00439453125,-0.008162434895833333,-0.01171875,-0.002620442708333333,-0.0078125,0.48828125,2.6640625,0.0069234212239583336,0.01171875,0.5333333333333333,0.6666666666666666,0.6666666666666666,-0.010588480631510416,0.025183715820312494,5000
5,9,0.008365885416666666,-1.4578776041666666,-1.4662434895833334,0.001343064352507858,-0.000590897244772143,0.0037434895833333335,0.0048828125,2.822526041666667,-0.874853515625,-3.697379557291667,0.0006521863991674747,0.006743376079216852,-0.010038248697916667,-0.01171875,-0.0075032552083333336,-0.005859375,-0.0019287109375,-0.00390625,0.53125,2.666015625,0.01378173828125,0.012939453125,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.00206268310546875,0.026188456217447913,5000
5,10,0.0030069986979166666,-1.4598958333333334,-1.46290283203125,0.001467503326637707,-0.0031396069952792016,-0.0016153971354166666,0.0,2.82955322265625,-0.87491455078125,-3.7044677734375,0.000578080608382215,0.003323918574172461,-0.0030110677083333335,0.0,0.0017578125,0.0,-0.002410888671875,0.0,0.49609375,2.6640625,0.0013956705729166667,0.015380859375,0.4666666666666667,0.3333333333333333,0.6,-0.013636372884114583,0.014901428222656238,5000
5,11,0.00960693359375,-1.4529296875,-1.46253662109375,0.001690391573494031,-0.00017586964297937706,0.004984537760416667,-0.00018310546875,2.8226643880208333,-0.8737223307291667,-3.69638671875,0.0006871985829114952,0.007262133995429081,-0.00989990234375,-0.0078125,-0.007112630208333333,-0.001953125,-0.003605143229166667,-0.001953125,0.5234375,2.65625,0.014884440104166667,0.010009765625,0.4666666666666667,0.6666666666666666,0.6,-0.00226654052734375,0.0325245157877604,5000
5,12,-0.0007832845052083334,-1.4634114583333333,-1.462628173828125,0.0017860075465507407,-0.005983317925189857,-0.0054056803385416664,-0.01513671875,2.817431640625,-0.8724609375,-3.689892578125,0.0005228976060142877,0.008284038168391026,-0.015132649739583334,-0.0078125,-0.010123697916666667,-0.0078125,-0.0045817057291666664,-0.0074462890625,0.50390625,2.65625,0.009726969401041667,0.01953125,0.4,0.8,0.6,-0.008744303385416667,0.027782236735026028,5000
5,13,0.007773844401041666,-1.4560546875,-1.4638285319010416,0.0022957410833499116,0.0010149348069168512,0.0031514485677083333,-0.005859375,2.8218424479166666,-0.8759602864583333,-3.697802734375,0.0006548448542451619,0.00672951184628689,-0.010721842447916666,-0.00390625,-0.006660970052083334,-0.0078125,-0.008968098958333334,-0.01171875,0.53125,2.6484375,0.013873291015625,0.01171875,0.4,0.6,0.7333333333333333,0.00052886962890625,0.027044830322265623,5000
5,14,0.00743408203125,-1.4521484375,-1.45958251953125,0.0017667818992076175,-0.005055627293765371,0.002811686197916667,0.0185546875,2.832747395833333,-0.8697591145833333,-3.702506510416667,0.0004970619007474981,0.0032027839577540716,0.00018310546875,0.0,-0.0060384114583333336,-0.003173828125,-0.006646728515625,-0.01171875,0.53515625,2.671875,0.002628580729166667,0.00531005859375,0.5333333333333333,0.4666666666666667,0.5333333333333333,-0.019183146158854164,0.022144165039062493,5000
5,15,0.0017537434895833334,-1.4597981770833333,-1.4615519205729166,0.0017004197787032342,-0.00571086723167173,-0.00286865234375,0.00390625,2.827933756510417,-0.8732218424479167,-3.701155598958333,0.0006664053304553084,0.005154215822809392,-0.004630533854166666,-0.0062255859375,-0.003238932291666667,-0.00390625,-0.0008931477864583333,-0.000213623046875,0.5390625,2.6875,0.0017618815104166667,0.00390625,0.6,0.6,0.5333333333333333,-0.01740102132161458,0.018209737141927067,5000
5,16,0.004616292317708334,-1.4560872395833333,-1.4607035319010417,0.0010645937917283046,-0.006002484124581386,-6.103515625e-06,0.00390625,2.825927734375,-0.8755452473958333,-3.7014729817708334,0.0006943605667040063,0.006945322622275584,-0.006636555989583333,-0.002197265625,-0.0025838216145833335,-0.005615234375,-0.005043538411458334,-0.0078125,0.5390625,2.6640625,0.006630452473958334,0.014404296875,0.6,0.6,0.6,-0.010081939697265624,0.02093521118164062,5000
5,17,0.014984130859375,-1.4535807291666667,-1.4685648600260417,0.002468539561426559,-0.002140549349603672,0.010361735026041667,0.0,2.837691243489583,-0.8705362955729167,-3.7082275390625,0.0007438564771449217,0.003998491561411358,0.005126953125,0.0,-0.00635986328125,-0.0078125,-0.0005961100260416667,0.001953125,0.51953125,2.6640625,0.005234781901041667,0.0032958984375,0.4666666666666667,0.3333333333333333,0.6666666666666666,-0.016967926025390625,0.02518519083658854,5000
5,18,0.0027608235677083334,-1.46201171875,-1.4647725423177083,0.002035446586265426,-0.0037577837758422665,-0.001861572265625,0.005859375,2.825048828125,-0.8711832682291667,-3.6962320963541666,0.0005463311649163059,0.007304727203758913,-0.007515462239583334,-0.005859375,-0.00540771484375,-0.009765625,-0.000555419921875,0.0107421875,0.48828125,2.6640625,0.005653889973958334,0.013336181640625,0.5333333333333333,0.6,0.6,-0.011523590087890626,0.022793121337890618,5000
