layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c
5,24,2.165594951923077,-0.000567908653846154,-0.03647885345556015,2.1665609975961537,0.0003981370192307691,-0.0006373430217534266,-0.0009660456730769232
5,25,2.165048076923077,-0.0011147836538461537,-0.018555195411006812,2.1658458533653846,-0.00031700721153846156,-0.0005498996253983421,-0.0007977764423076925
5,26,2.1661102764423075,-5.2584134615384476e-05,-0.0437073897321008,2.166024639423077,-0.00013822115384615373,0.0007717866930238474,8.563701923076922e-05
5,27,2.1638115985576922,-0.002351262019230769,-0.037374214381784975,2.166900540865385,0.0007376802884615384,0.0016043457438327888,-0.003088942307692308
5,28,2.1655859375000004,-0.000576923076923077,-0.026965314502023763,2.1673407451923072,0.0011778846153846154,-0.0003989909486187851,-0.0017548076923076924
5,29,2.164921875,-0.001240985576923077,-0.04359564539022709,2.165997596153846,-0.00016526442307692309,-0.0018319044261443421,-0.0010757211538461537
5,30,2.1659645432692307,-0.0001983173076923076,-0.03253559426550722,2.166280048076923,0.00011718749999999996,-0.00048169033816832326,-0.0003155048076923077
5,31,2.166545973557692,0.00038311298076923076,-0.030139644501826948,2.1659990985576925,-0.00016376201923076932,0.0009985532572770578,0.0005468750000000002
6,0,2.1664693509615387,0.0003064903846153842,-0.015732453667590088,2.1642412860576923,-0.001921574519230769,-0.00044667364309419137,0.002228064903846154
6,1,2.165697115384616,-0.0004657451923076925,-0.024581205822032114,2.166017127403846,-0.00014573317307692318,-0.0009368373327124344,-0.0003200120192307695
6,2,2.166045673076923,-0.00011718750000000006,-0.044188004282259725,2.1654071514423077,-0.0007557091346153846,0.0006859190670438766,0.0006385216346153842
6,3,2.1644516225961543,-0.0017112379807692306,-0.023678590211131962,2.165979567307693,-0.00018329326923076928,-0.0015415041064822152,-0.0015279447115384619
6,4,2.1649489182692307,-0.0012139423076923076,-0.016781170458056546,2.1654026442307694,-0.0007602163461538462,0.0009833283698432625,-0.0004537259615384616
6,5,2.16572265625,-0.0004402043269230767,-0.02412110410100348,2.169060997596154,0.002898137019230769,0.0006101321592214787,-0.0033383413461538464
6,6,2.165545372596154,-0.0006174879807692307,-0.021135462067959233,2.1661117788461537,-5.108173076923091e-05,-0.001908474476546035,-0.0005664062500000001
6,7,2.1660682091346155,-9.465144230769242e-05,-0.04618022840074488,2.164248798076923,-0.0019140624999999997,0.0011431347422891074,0.0018194110576923077
6,8,2.1663251201923073,0.00016225961538461544,-0.018867466831869215,2.166705228365385,0.0005423677884615383,0.0007880689771647838,-0.00038010817307692295
6,9,2.1653846153846152,-0.0007782451923076922,-0.03903111713537972,2.1665264423076924,0.00036358173076923075,-0.00010588606401188916,-0.0011418269230769231
6,10,2.1664813701923076,0.0003185096153846152,-0.017540384078602433,2.1640534855769236,-0.002109375,0.0016315832763850154,0.002427884615384615
6,11,2.1637860576923074,-0.0023768028846153843,-0.033739734917616546,2.1641646634615386,-0.0019981971153846152,-0.0008035376598224578,-0.0003786057692307692
6,12,2.165051081730769,-0.001111778846153846,-0.031891418482500294,2.166271033653846,0.00010817307692307708,0.0012542576632838466,-0.001219951923076923
6,13,2.1649579326923076,-0.0012049278846153844,-0.020682312910696568,2.1647731370192305,-0.0013897235576923077,-0.0003921483195232545,0.00018479567307692294
6,14,2.164743088942308,-0.0014197716346153848,-0.02884528758592368,2.1652178485576923,-0.0009450120192307693,0.0010285160807904665,-0.00047475961538461566
6,15,2.1662304687500002,6.760817307692308e-05,-0.023389699472565206,2.1670537860576924,0.0008909254807692307,0.0014660157213707713,-0.0008233173076923076
6,16,2.166102764423077,-6.009615384615363e-05,-0.0332176860954461,2.1653620793269233,-0.0008007812499999997,-0.0008554657415092453,0.0007406850961538464
6,17,2.165739182692308,-0.00042367788461538465,-0.02604780537425852,2.166134314903846,-2.8545673076922948e-05,0.00041023947775062694,-0.0003951322115384616
6,18,2.1665384615384613,0.00037560096153846194,-0.04557246774036191,2.1675165264423075,0.0013536658653846153,-0.0008236042039453369,-0.000978064903846154
6,19,2.1651652644230763,-0.0009975961538461542,-0.03740165953260893,2.165225360576923,-0.0009375000000000001,-0.0010208913092902437,-6.009615384615385e-05
6,20,2.167146935096154,0.0009840745192307692,-0.03626636861067723,2.1657782451923078,-0.0003846153846153845,0.000961912625981684,0.0013686899038461541
6,21,2.1628455528846153,-0.0033173076923076923,-0.030407993065132123,2.1674864783653844,0.0013236177884615376,-0.0017604271511778302,-0.004640925480769231
6,22,2.166802884615385,0.0006400240384615385,-0.0297837146782892,2.1616902043269226,-0.004472656250000001,0.0010085889890250515,0.005112680288461539
6,23,2.165916466346154,-0.0002463942307692304,-0.04560035262263706,2.1656054687500004,-0.0005573918269230771,-0.0014155570510342628,0.0003109975961538467
6,24,2.1660426682692306,-0.00012019230769230748,-0.041807487242485744,2.165818810096154,-0.0003440504807692309,0.0006590590703947572,0.0002238581730769231
6,25,2.1669020432692307,0.0007391826923076925,-0.04681641517994378,2.166612079326923,0.00044921874999999997,0.0008890672199239714,0.0002899639423076923
6,26,2.165625,-0.0005378605769230766,-0.015737127287935134,2.1651262019230773,-0.0010366586538461538,0.0015598168650274545,0.0004987980769230772
6,27,2.1652914663461535,-0.0008713942307692308,-0.011947146871838357,2.165772235576923,-0.0003906249999999999,0.00014170767723904496,-0.0004807692307692306
6,28,2.1663055889423077,0.00014272836538461534,-0.028941737331700385,2.16650390625,0.000341045673076923,0.0010633477582277168,-0.00019831730769230736
6,29,2.164540264423077,-0.001622596153846154,-0.03405108842715278,2.166014122596154,-0.00014873798076923074,-0.0013741224638621089,-0.001473858173076923
6,30,2.1648677884615384,-0.001295072115384615,-0.026478038355095226,2.165923978365385,-0.0002388822115384613,0.0009124861995775772,-0.0010561899038461539
6,31,2.16431640625,-0.001846454326923077,-0.02647050776211243,2.163805588942308,-0.0023572716346153847,0.0007861328099910661,0.0005108173076923077
7,0,2.1669396033653845,0.0007767427884615383,-0.04512994991112152,2.166533954326923,0.00037109375000000017,-0.0018976293866800901,0.00040564903846153805
7,1,2.1651322115384617,-0.0010306490384615389,-0.03305426706151162,2.167414362980769,0.0012515024038461538,-0.0014224883656390667,-0.0022821514423076923
7,2,2.165552884615385,-0.0006099759615384618,-0.03289361989257805,2.164861778846154,-0.0013010817307692313,0.0016194961346722278,0.0006911057692307693
7,3,2.1653425480769233,-0.0008203124999999999,-0.041526505495823034,2.164812199519231,-0.0013506610576923077,-0.0005766045168564026,0.000530348557692308
7,4,2.1662560096153847,9.31490384615385e-05,-0.02438090437266032,2.1642472956730767,-0.0019155649038461538,3.671789837585106e-05,0.0020087139423076916
7,5,2.162684795673077,-0.0034780649038461536,-0.030512572900791027,2.1655603966346155,-0.0006024639423076922,0.0010074289254163877,-0.002875600961538462
7,6,2.1659780649038463,-0.0001847956730769233,-0.03802685106448203,2.1670012019230764,0.000838341346153846,-0.0006518174418367018,-0.0010231370192307695
7,7,2.168040865384615,0.001878004807692308,-0.023287444324159162,2.164872295673077,-0.001290564903846154,0.001262307237757364,0.003168569711538462
7,8,2.164978966346154,-0.0011838942307692312,-0.04624476097907403,2.1647115384615385,-0.0014513221153846158,0.0012284037951669393,0.0002674278846153847
7,9,2.1651953125000003,-0.000967548076923077,-0.021883005986371704,2.1648347355769233,-0.0013281250000000003,0.0006318991310853838,0.0003605769230769229
7,10,2.1649053485576926,-0.001257512019230769,-0.01829566593124589,2.1667442908653847,0.0005814302884615384,-0.001771608598695231,-0.0018389423076923075
7,11,2.1673978365384614,0.0012349759615384616,-0.030801346333955947,2.1673046874999997,0.0011418269230769231,-0.00264405549828741,9.314903846153818e-05
7,12,2.1654296875,-0.0007331730769230769,-0.02897410971750324,2.165832331730769,-0.00033052884615384596,0.00148686406792571,-0.0004026442307692305
7,13,2.1645147235576925,-0.0016481370192307696,-0.031985049243440665,2.1658563701923077,-0.0003064903846153846,-0.0012921682676621735,-0.0013416466346153847
7,14,2.1656730769230768,-0.0004897836538461541,-0.0419988615978608,2.1654627403846156,-0.0007001201923076925,0.0014745061956571428,0.00021033653846153815
7,15,2.1657662259615384,-0.00039663461538461527,-0.02431169279303714,2.16630859375,0.0001457331730769229,-0.0022268188551384767,-0.0005423677884615388
7,16,2.165513822115385,-0.0006490384615384615,-0.042253059400024884,2.164161658653846,-0.0020012019230769233,-0.001464870962207226,0.001352163461538462
7,17,2.166374699519231,0.00021183894230769232,-0.04087504986918026,2.1657872596153847,-0.0003756009615384617,-0.00022114038383984528,0.0005874399038461539
7,18,2.1658608774038464,-0.0003019831730769231,-0.03629913755263757,2.1656700721153848,-0.0004927884615384613,-0.0012270102030780834,0.0001908052884615385
7,19,2.164489182692307,-0.0016736778846153848,-0.03391420247235416,2.165360576923077,-0.0008022836538461537,-0.0007210927521865792,-0.000871394230769231
7,20,2.165611478365385,-0.0005513822115384616,-0.04071655097859187,2.1644681490384614,-0.0016947115384615384,-0.0020003859464112622,0.001143329326923077
7,21,2.166047175480769,-0.00011568509615384642,-0.05803819942456745,2.1652298677884616,-0.0009329927884615386,0.0008779092203171366,0.0008173076923076922
7,22,2.1669411057692303,0.0007782451923076924,-0.04384234505479275,2.166033653846154,-0.00012920673076923067,-0.001471054652643605,0.0009074519230769234
7,23,2.165213341346154,-0.0009495192307692303,-0.0377693686360696,2.166484375,0.0003215144230769228,-0.0021032584345463848,-0.0012710336538461538
7,24,2.1664423076923076,0.0002794471153846156,-0.01580055026725132,2.1668419471153846,0.0006790865384615387,0.00043612612758983497,-0.000399639423076923
7,25,2.165740685096154,-0.0004221754807692308,-0.014768849417651355,2.1651141826923075,-0.0010486778846153849,0.001195184722397723,0.0006265024038461538
7,26,2.165790264423077,-0.00037259615384615386,-0.0227427413794871,2.166141826923077,-2.1033653846153825e-05,-0.0010882889925781208,-0.0003515625000000001
7,27,2.164728064903846,-0.0014347956730769232,-0.043737862681384555,2.166524939903846,0.0003620793269230768,-0.0018050849950564185,-0.0017968749999999996
7,28,2.1644576322115383,-0.001705228365384615,-0.017783954476962335,2.1643449519230766,-0.001817908653846154,0.0005498105054009796,0.00011268028846153867
7,29,2.1659405048076925,-0.00022235576923076896,-0.020454972738072286,2.1662094350961536,4.657451923076936e-05,-7.27891114711988e-05,-0.00026893028846153836
7,30,2.1653575721153846,-0.0008052884615384616,-0.03738293116017551,2.1652178485576927,-0.0009450120192307691,0.0008063392229637819,0.0001397235576923076
7,31,2.165123197115385,-0.0010396634615384614,-0.036760349442887606,2.166335637019231,0.00017277644230769232,-0.0014734718380383855,-0.0012124399038461538
8,0,2.1645462740384613,-0.0016165865384615383,-0.03331278610070545,2.1644381009615383,-0.0017247596153846156,0.0010938192844442657,0.00010817307692307664
8,1,2.1671890024038456,0.001026141826923077,-0.03212896325828383,2.1659705528846156,-0.00019230769230769236,0.00027764310596342835,0.0012184495192307694
8,2,2.1656911057692305,-0.0004717548076923076,-0.025264779371279734,2.165877403846154,-0.000285456730769231,0.0008377283104571895,-0.00018629807692307687
8,3,2.166083233173077,-7.96274038461536e-05,-0.043989985039705526,2.165862379807692,-0.00030048076923076936,0.00042444623024486406,0.00022085336538461546
8,4,2.1681685697115385,0.0020057091346153844,-0.04376110545635993,2.166747295673077,0.0005844350961538463,0.00026144991699275134,0.0014212740384615386
8,5,2.162659254807692,-0.0035036057692307693,-0.03138705239725997,2.1664107572115383,0.00024789663461538455,-0.0008019838807165496,-0.0037515024038461547
8,6,2.1657962740384615,-0.0003665865384615383,-0.059261979053027894,2.165063100961539,-0.0010997596153846153,-0.0008943956137173448,0.0007331730769230773
8,7,2.165548377403846,-0.000614483173076923,-0.050917297153313314,2.164897836538461,-0.0012650240384615387,0.0010663167041096203,0.0006505408653846158
8,8,2.1647205528846154,-0.0014423076923076924,-0.038576681055172805,2.1655168269230773,-0.0006460336538461536,-0.0016193857733498044,-0.0007962740384615383
8,9,2.166440805288462,0.0002779447115384615,-0.019884180714374304,2.1650585937500004,-0.001104266826923077,0.0022076599369926565,0.0013822115384615383
8,10,2.165928485576923,-0.00023437500000000007,-0.04279847907113201,2.1663191105769233,0.00015625000000000003,0.00015716274410346417,-0.000390625
8,11,2.1655934495192306,-0.0005694110576923073,-0.042287303750919075,2.1668434495192304,0.0006805889423076923,-4.824559661311112e-06,-0.0012499999999999996
8,12,2.1651607572115386,-0.0010021033653846152,-0.0474719040178423,2.164977463942308,-0.0011853966346153848,-0.0003812236847434653,0.0001832932692307695
8,13,2.1662635216346153,0.00010066105769230749,-0.004458622181950965,2.1632512019230767,-0.002911658653846154,-0.0006555647571391045,0.0030123197115384617
8,14,2.1661328125,-3.0048076923076735e-05,-0.041196127852703456,2.1661072716346155,-5.5588942307692295e-05,0.0012222485047292825,2.5540865384615068e-05
8,15,2.16548828125,-0.000674579326923077,-0.02797451260330826,2.1673903245192307,0.0012274639423076924,-0.0005747138120944493,-0.0019020432692307692
8,16,2.1647010216346154,-0.0014618389423076918,-0.014486220516126906,2.169483173076923,0.0033203125,-0.001942965665677768,-0.004782151442307692
8,17,2.165948016826923,-0.00021484374999999984,-0.02197603537157797,2.1646905048076923,-0.0014723557692307692,-0.0011997271385004076,0.001257512019230769
8,18,2.164968449519231,-0.0011944110576923076,-0.04169937260406331,2.1659675480769227,-0.00019531249999999969,-0.0017380002313685632,-0.0009990985576923076
8,19,2.1683007812499997,0.002137920673076923,-0.03830382254841105,2.158179086538462,-0.007983774038461537,0.0007816477422238439,0.010121694711538462
8,20,2.1648152043269233,-0.00134765625,-0.044992565675124094,2.164779146634615,-0.0013837139423076921,-0.0005082704604706315,3.6057692307692284e-05
8,21,2.1668224158653846,0.0006595552884615385,-0.027254319054323073,2.165106670673077,-0.0010561899038461539,0.0002188243632760281,0.0017157451923076924
8,22,2.1664963942307693,0.0003335336538461539,-0.04669885797429021,2.165641526442308,-0.0005213341346153846,0.0015007147660606544,0.0008548677884615384
8,23,2.164033954326923,-0.0021289062499999997,-0.020223987276585188,2.1658488581730775,-0.000314002403846154,0.0003724953032932162,-0.001814903846153846
8,24,2.1657196514423074,-0.0004432091346153847,-0.019843738693526625,2.164190204326923,-0.0019726562499999996,0.0005833552595102158,0.0015294471153846152
8,25,2.165985576923077,-0.00017728365384615357,-0.03750195665798617,2.1646153846153844,-0.0015474759615384615,-0.00015461718793970274,0.001370192307692307
8,26,2.165569411057692,-0.0005934495192307694,-0.022219221883662894,2.164854266826923,-0.0013085937500000003,0.0008900633903773485,0.0007151442307692308
8,27,2.165754206730769,-0.00040865384615384613,-0.021430501803581817,2.166083233173077,-7.96274038461538e-05,-0.0014354621485983602,-0.0003290264423076922
8,28,2.1657196514423074,-0.00044320913461538456,-0.04032581487009369,2.166183894230769,2.1033653846154143e-05,-0.00010215779288338405,-0.0004642427884615384
8,29,2.166017127403846,-0.00014573317307692323,-0.0391765207052463,2.1646935096153848,-0.0014693509615384616,-0.0005491270231847888,0.0013236177884615385
8,30,2.1642067307692314,-0.0019561298076923076,-0.027314720062769148,2.1695988581730767,0.0034359975961538456,-0.0029598485386915343,-0.005392127403846154
8,31,2.1660396634615386,-0.0001231971153846152,-0.04172560698997491,2.164439603365384,-0.0017232572115384614,-0.0012550542034281387,0.001600060096153846
9,0,2.164220252403846,-0.0019426081730769232,-0.030754624019195112,2.1675345552884617,0.001371694711538462,0.00027752240737557966,-0.0033143028846153847
9,1,2.1663656850961535,0.00020282451923076935,-0.05415917488879345,2.1654071514423077,-0.0007557091346153845,-0.001157469270823808,0.0009585336538461537
9,2,2.166545973557692,0.00038311298076923065,-0.04194270308126344,2.166168870192308,6.00961538461535e-06,-0.00026077552111293696,0.0003771033653846153
9,3,2.165525841346154,-0.0006370192307692308,-0.033532062116778165,2.1656204927884617,-0.000542367788461538,0.0005077283890467956,-9.465144230769244e-05
9,4,2.1693960336538463,0.0032331730769230766,-0.035716195970488925,2.167952223557692,0.0017893629807692304,-0.0005884026054552759,0.001443810096153846
9,5,2.1631370192307697,-0.0030258413461538456,-0.038981055083201425,2.162355769230769,-0.003807091346153846,0.0016664345222692776,0.0007812499999999997
9,6,2.1657091346153847,-0.0004537259615384616,-0.03964926403712643,2.1656971153846154,-0.0004657451923076922,0.000615996628971889,1.201923076923078e-05
9,7,2.1663837139423077,0.0002208533653846152,-0.03455434950820456,2.165539362980769,-0.0006234975961538462,0.0008510774206085992,0.0008443509615384615
9,8,2.1669305889423076,0.0007677283653846154,-0.04190214740265103,2.1657842548076918,-0.00037860576923076937,-0.0019260281437514563,0.0011463341346153847
9,9,2.1658984374999997,-0.00026442307692307686,-0.04233436432570087,2.1634735576923076,-0.0026893028846153846,-0.00024512015641254517,0.0024248798076923076
9,10,2.164872295673077,-0.0012905649038461534,-0.036427526175002604,2.1624819711538463,-0.003680889423076923,9.694327177008942e-05,0.0023903245192307696
9,11,2.1633879206730766,-0.002774939903846154,-0.02987782950594579,2.1662635216346153,0.00010066105769230837,-0.0010930987593488369,-0.0028756009615384616
9,12,2.165730168269231,-0.00043269230769230743,-0.01340330997100514,2.1659930889423076,-0.00016977163461538467,0.0015686333861860196,-0.00026292067307692306
9,13,2.1668179086538464,0.0006550480769230768,-0.03411315687517829,2.1662860576923078,0.00012319711538461532,-0.0011227398352508598,0.0005318509615384618
9,14,2.1652869591346153,-0.0008759014423076923,-0.036363945156635505,2.164927884615384,-0.0012349759615384614,-0.001716245602677313,0.000359074519230769
9,15,2.1651637620192306,-0.0009990985576923076,-0.027145647322509178,2.1658233173076926,-0.00033954326923076923,-0.00021837831185559867,-0.0006595552884615384
9,16,2.1644200721153846,-0.0017427884615384616,-0.026044365055855095,2.1664317908653845,0.00026893028846153836,-6.404702524562627e-05,-0.00201171875
9,17,2.1642472956730767,-0.0019155649038461542,-0.0350321945506801,2.1647130408653843,-0.0014498197115384612,0.0003377116072439539,-0.0004657451923076917
9,18,2.165037560096154,-0.001125300480769231,-0.029880529738640704,2.168037860576923,0.0018749999999999997,0.0014957111821371572,-0.0030003004807692304
9,19,2.167369290865384,0.0012064302884615384,-0.02160814574656245,2.163090444711538,-0.0030724158653846153,0.0014951146800799553,0.004278846153846154
9,20,2.1655724158653844,-0.0005904447115384615,-0.04756296232631672,2.165811298076923,-0.00035156250000000004,0.001360325762116119,-0.00023888221153846163
9,21,2.1659885817307694,-0.00017427884615384617,-0.0361953869453419,2.165381610576923,-0.00078125,0.0008626941642422251,0.0006069711538461537
9,22,2.1651472355769235,-0.001015625,-0.0403435199780795,2.1652493990384616,-0.0009134615384615388,-0.000981772477669039,-0.00010216346153846138
9,23,2.1658759014423077,-0.0002869591346153844,-0.03384885717788621,2.163948317307692,-0.00221454326923077,-0.0005759683109390758,0.0019275841346153844
9,24,2.167653245192308,0.0014903846153846154,-0.03147445050082509,2.1650300480769236,-0.0011328125000000004,-0.0011194475550567523,0.002623197115384615
9,25,2.1657797475961535,-0.0003831129807692307,-0.03832560575355907,2.1645928485576924,-0.0015700120192307695,0.0013174012541025525,0.0011868990384615386
9,26,2.163858173076923,-0.0023046874999999994,-0.04107514503458601,2.1634314903846152,-0.0027313701923076927,-2.8682385692861744e-05,0.0004266826923076926
9,27,2.166009615384615,-0.0001532451923076923,-0.0365908099966699,2.1650165264423076,-0.0011463341346153843,0.0014678228490595938,0.0009930889423076924
9,28,2.162466947115385,-0.0036959134615384614,-0.040533064198035956,2.1667563100961535,0.0005934495192307694,0.0008530052128705428,-0.004289362980769231
9,29,2.164938401442308,-0.0012244591346153846,-0.02089805386736858,2.1657677283653847,-0.0003951322115384615,0.00045252738612719585,-0.0008293269230769231
9,30,2.166418269230769,0.00025540865384615375,-0.03957336089017027,2.1649684495192307,-0.0011944110576923078,0.0010577400851209766,0.0014498197115384616
9,31,2.16701171875,0.000848858173076923,-0.0409705846502171,2.1649639423076925,-0.0011989182692307696,-0.0004298656193043333,0.002047776442307692
10,0,2.167268629807692,0.001105769230769231,-0.020556507021858694,2.1662650240384616,0.00010216346153846171,0.0006183600467458913,0.0010036057692307697
10,1,2.164891826923077,-0.001271033653846154,-0.04882165980508615,2.1634029447115384,-0.002759915865384615,-0.0009680596028637875,0.0014888822115384614
10,2,2.165455228365385,-0.0007076322115384613,-0.041202176225940884,2.1652884615384616,-0.0008743990384615383,-0.0005922436804828281,0.00016676682692307678
10,3,2.167378305288462,0.0012154447115384618,-0.03380891998341259,2.1673167067307695,0.001153846153846154,-0.0018047265419460412,6.159855769230755e-05
10,4,2.1666135817307692,0.00045072115384615365,-0.006049806364219223,2.1655814302884613,-0.000581430288461538,-0.0006785210490916266,0.0010321514423076922
10,5,2.165615985576923,-0.0005468749999999999,-0.03400204964486982,2.1663792067307694,0.00021634615384615393,-0.0017195806357572067,-0.0007632211538461538
10,6,2.165958533653846,-0.00020432692307692323,-0.03439572076517985,2.1652208533653847,-0.0009420072115384615,-0.0008722991079384748,0.0007376802884615384
10,7,2.165997596153846,-0.00016526442307692298,-0.016997146057301547,2.165127704326923,-0.0010351562500000003,-0.00222301992019229,0.0008698918269230771
10,8,2.1642818509615385,-0.001881009615384615,-0.03610246257470248,2.164600360576923,-0.0015625,-0.00029874887648362054,-0.0003185096153846154
10,9,2.165593449519231,-0.0005694110576923077,-0.03703174691440159,2.1643915264423077,-0.0017713341346153844,-0.0007838124712013129,0.0012019230769230766
10,10,2.165582932692308,-0.0005799278846153848,-0.032727880535015644,2.1654642427884614,-0.0006986177884615384,8.401426529979407e-05,0.00011868990384615404
10,11,2.1641105769230773,-0.002052283653846154,-0.044419168345633885,2.169176682692308,0.0030138221153846153,-0.003300718547794587,-0.005066105769230769
10,12,2.1651802884615385,-0.0009825721153846154,-0.0378019884207036,2.166574519230769,0.00041165865384615373,-0.0012167051330065433,-0.001394230769230769
10,13,2.164983473557692,-0.0011793870192307692,-0.041482004307518805,2.166356670673077,0.00019381009615384592,-0.0013560356392178278,-0.0013731971153846155
10,14,2.1648888221153846,-0.0012740384615384617,-0.03514862769932582,2.1654852764423076,-0.0006775841346153848,-0.0011067802269261993,-0.0005964543269230769
10,15,2.1652734375,-0.0008894230769230771,-0.02746131289269503,2.1670147235576924,0.0008518629807692308,-0.001909267423085258,-0.001741286057692308
10,16,2.166690204326923,0.00052734375,-0.026254419989368644,2.1664137620192307,0.0002509014423076919,-0.00141497625939969,0.0002764423076923077
10,17,2.1648001802884616,-0.0013626802884615383,-0.04326650574587517,2.1659780649038463,-0.00018479567307692335,-0.0008466058375491525,-0.0011778846153846151
10,18,2.1663431490384615,0.00018028846153846144,-0.025806276274504488,2.1660667067307693,-9.615384615384634e-05,-0.0014207920620428627,0.00027644230769230746
10,19,2.1654747596153845,-0.0006881009615384612,-0.03692175637185241,2.1663416466346157,0.0001787860576923075,-0.002212830896603259,-0.0008668870192307693
10,20,2.1659405048076925,-0.00022235576923076907,-0.05109138783432298,2.1647490985576923,-0.0014137620192307692,0.0006775410258240921,0.0011914062499999998
10,21,2.164459134615385,-0.0017037259615384616,-0.020982766900559703,2.1661763822115385,1.3521634615384487e-05,-0.00023017561227847567,-0.0017172475961538462
10,22,2.164923377403846,-0.001239483173076923,-0.026334603598406642,2.1663491586538464,0.0001862980769230768,-0.0019494448313925495,-0.0014257812500000002
10,23,2.1660772235576924,-8.563701923076904e-05,-0.03286764619707984,2.1667923677884615,0.0006295072115384616,-0.002715188928973925,-0.0007151442307692309
10,24,2.1661087740384617,-5.408653846153843e-05,-0.026776293825913636,2.1680588942307693,0.0018960336538461542,-0.002198989159083324,-0.001950120192307692
10,25,2.166416766826923,0.00025390625000000017,-0.03653033925906927,2.1654071514423077,-0.0007557091346153848,-0.0019465540008326773,0.0010096153846153846
10,26,2.1666676682692305,0.0005048076923076925,-0.02661794330779978,2.164546274038462,-0.0016165865384615383,0.0003706551113637751,0.0021213942307692305
10,27,2.1660426682692306,-0.0001201923076923078,-0.0319808376926831,2.164278846153846,-0.001884014423076923,0.0008452290099852429,0.0017638221153846152
10,28,2.1650661057692306,-0.0010967548076923077,-0.036864100614253256,2.165111177884615,-0.0010516826923076923,-0.0007193567663401622,-4.507211538461553e-05
10,29,2.165458233173077,-0.0007046274038461538,-0.036550494420065825,2.166280048076923,0.00011718749999999996,0.0006131352196935589,-0.0008218149038461538
10,30,2.1662229567307696,6.009615384615406e-05,-0.027061950768630345,2.1666135817307692,0.00045072115384615376,-0.001736831145594764,-0.000390625
10,31,2.165509314903846,-0.0006535456730769228,-0.03527043925935677,2.164679987980769,-0.0014828725961538462,0.0015948543538198438,0.000829326923076923
11,0,2.164822716346154,-0.0013401442307692307,-0.052122879198465775,2.165324519230769,-0.0008383413461538459,-0.0013489580655557912,-0.0005018028846153847
11,1,2.1658548677884615,-0.00030799278846153823,-0.013769737094610867,2.1651772836538465,-0.0009855769230769228,-0.0019776378294094495,0.0006775841346153845
11,2,2.167205528846154,0.001042668269230769,-0.04120014806541197,2.1658473557692304,-0.0003155048076923078,-0.0020285899725022275,0.001358173076923077
11,3,2.165908954326923,-0.0002539062499999999,-0.04882255265857748,2.1652689302884616,-0.0008939302884615384,-0.0011442307445613943,0.0006400240384615385
11,4,2.1634375000000006,-0.0027253605769230766,-0.058200707359186685,2.1643840144230766,-0.0017788461538461539,-0.000509404367877776,-0.0009465144230769233
11,5,2.1654326923076925,-0.0007301682692307692,-0.028889682349169485,2.1656505408653848,-0.0005123197115384614,0.0003948358804181283,-0.0002178485576923077
11,6,2.1657947716346153,-0.00036808894230769225,-0.025147770851548516,2.165874399038461,-0.00028846153846153827,-0.0025397874465235585,-7.96274038461538e-05
11,7,2.165790264423077,-0.0003725961538461538,-0.035016493951280626,2.1655979567307693,-0.0005649038461538463,-1.413300151228102e-05,0.00019230769230769225
11,8,2.1662530048076922,9.014423076923077e-05,-0.03662436210377907,2.1654146634615383,-0.0007481971153846156,-0.0009868986296952562,0.000838341346153846
11,9,2.1659525240384614,-0.00021033653846153836,-0.035489752827877565,2.1659044471153845,-0.00025841346153846156,-0.0011230743264240553,4.807692307692291e-05
11,10,2.16134765625,-0.004815204326923077,-0.05066181885117848,2.164810697115385,-0.0013521634615384615,-0.0011687610689134912,-0.0034630408653846152
11,11,2.1652208533653843,-0.0009420072115384615,-0.040621151664968096,2.164864783653846,-0.0012980769230769228,-0.0008278340591394718,0.0003560697115384616
11,12,2.1645718149038466,-0.001591045673076923,-0.03084028003089985,2.1663792067307694,0.00021634615384615372,0.0008689954515004281,-0.001807391826923077
11,13,2.1666977163461536,0.0005348557692307693,-0.026755074717439015,2.166059194711538,-0.00010366586538461536,-0.0011124441371118316,0.0006385216346153844
11,14,2.1659630408653845,-0.00019981971153846176,-0.032297568149047336,2.165987079326923,-0.00017578125000000032,-0.002096798754662259,-2.403846153846156e-05
11,15,2.165234375,-0.0009284855769230772,-0.03285798294867912,2.164806189903846,-0.001356670673076923,0.0009582210801346796,0.00042818509615384626
11,16,2.165740685096154,-0.0004221754807692307,-0.017541378575897593,2.164624399038461,-0.0015384615384615385,0.00028252083181200586,0.001116286057692308
11,17,2.1644456129807694,-0.0017172475961538462,-0.03326982121510834,2.164996995192308,-0.0011658653846153848,-0.00030786173980719054,-0.0005513822115384614
11,18,2.1652043269230767,-0.0009585336538461539,-0.03690719476428758,2.16599609375,-0.00016676682692307737,0.0005810082592072618,-0.000791766826923077
11,19,2.1668840144230765,0.0007211538461538463,-0.027963210113254786,2.1696259014423074,0.0034630408653846152,-6.384813947069776e-05,-0.002741887019230769
11,20,2.1653921274038463,-0.000770733173076923,-0.017043948710154678,2.1657421875000002,-0.00042067307692307684,-0.0005492639940348293,-0.0003500600961538459
11,21,2.1659239783653845,-0.00023888221153846157,-0.03235127862418714,2.164864783653846,-0.001298076923076923,-0.0008191236845240159,0.0010591947115384617
