source_layer,source_head,observation_layer,T_AC,T_CA,T_residual,delta_norm_AC,delta_norm_CA,direction_norm_AC,direction_norm_CA,dot_product_AC,dot_product_CA,pair_count
4,25,4,0.0008665093316267303,0.0018545171709092756,0.001360513251268003,0.03893711683340371,0.03920533924829215,1.2745264522731303,1.2745264522731303,0.0015809035992788267,0.0039885367195893195,80
4,25,5,0.0003723345133039402,0.0010886356953051291,0.0007304851043045346,0.04887785636819899,0.04777163479011506,1.782520542293787,1.782520542293787,0.0021711850404244615,0.0014526730381476227,80
4,25,6,0.000497519769101018,0.0012554882256154087,0.0008765039973582133,0.058738393941894174,0.05700345518998802,2.146780903637409,2.146780903637409,0.003675559315161081,0.002156466701126192,80
4,25,7,-2.890324662985222e-05,0.0011010046609499114,0.0005360507071600296,0.0690755233168602,0.06608131579123437,2.5890496253967283,2.5890496253967283,0.00011269285023445264,0.0034380377364868764,80
4,25,8,0.00018030970477411756,0.0008011131272951388,0.0004907114160346282,0.08102870611473918,0.07618659450672567,3.1820294074714184,3.1820294074714184,0.0022499082784634083,0.004259077132155653,80
4,25,9,5.9634206263581294e-05,0.0002036042667896254,0.00013161923652660334,0.091559725580737,0.08362942687235772,3.65731797888875,3.65731797888875,-0.002205140070873313,-0.0009851629583863541,80
4,25,10,0.0004493242244734574,0.0003023843818482419,0.0003758543031608496,0.10155396992340684,0.09014946892857552,4.079321677982807,4.079321677982807,0.005729090763634303,0.0020147918578004463,80
4,25,11,5.213550057305838e-05,0.00029990760369855705,0.00017602155213580772,0.10736255515366792,0.09511462384834886,4.305608528852463,4.305608528852463,-5.333554290700704e-05,0.0016066377225797623,80
4,25,12,0.00014944366084819195,0.0003900023516735018,0.0002697230062608469,0.11431637452915311,0.10035475445911288,4.483968356251717,4.483968356251717,0.00044822046183981004,0.006212117377435789,80
4,25,13,0.0002927015712430148,0.0004615686004626696,0.0003771350858528422,0.12159267365932465,0.1054392627440393,4.7597724661231045,4.7597724661231045,0.005458388236002065,0.00863415422209073,80
4,25,14,0.0002312686033292266,0.0003496628570957228,0.0002904657302124747,0.12814894514158368,0.11065717870369554,4.964249950647354,4.964249950647354,0.0042831764003494754,0.005422641633776948,80
4,25,15,0.0002214550810720084,0.0003464961027930258,0.0002839755919325171,0.13744843052700162,0.11797574330121278,5.346986001729965,5.346986001729965,0.0064975883695296945,0.007951199149829336,80
4,25,16,-1.943115689755359e-05,0.0003286107641315539,0.00015458980361700015,0.14453096510842442,0.12446701573207974,5.762237766385079,5.762237766385079,-0.002317824657075107,0.008595803374191746,80
4,25,17,-5.777419901278336e-05,0.00042227112071486773,0.00018224846085104218,0.1572892051190138,0.13442997829988598,6.37663821876049,6.37663821876049,-0.004270883213030175,0.014873170823557302,80
4,25,18,-0.000252422860421575,0.0005708072729703417,0.00015919220627438337,0.17308043111115695,0.14808734003454446,7.225511041283608,7.225511041283608,-0.00944623671239242,0.033322538546053694,80
4,25,19,0.011242822511940176,0.0014487240377775378,0.006345773274858857,0.18868569880723954,0.16230940949171782,7.939275509130676,7.939275509130676,-0.020564469101373106,0.03694807113497518,80
4,25,20,0.006385552150914009,0.0064169587843935,0.006401255467653754,0.2065027544274926,0.1775624629110098,8.610195482568816,8.610195482568816,-0.018684756493894384,0.04070546053408179,80
4,25,21,0.014504707024366325,0.010791897022500052,0.01264830202343319,0.22728163599967957,0.19684327580034733,9.534200444957241,9.534200444957241,-0.011672713758889586,0.0469570468441816,80
4,25,22,0.012340173387110553,0.012933262615297281,0.012636718001203917,0.2593557830899954,0.22599583584815264,11.093630804494023,11.093630804494023,-0.008313484850805252,0.06260646070877555,80
4,25,23,0.012743029387456773,0.012352556538735371,0.012547792963096072,0.2885267099365592,0.2517671179026365,12.44302473505959,12.44302473505959,-0.005929536023177207,0.05899002277874388,80
4,25,24,0.011767748016586666,0.013250864866904521,0.012509306441745593,0.3195431314408779,0.2805780401453376,13.962719902954996,13.962719902954996,-0.015655071125365794,0.053469473589211704,80
4,25,25,0.012946482137567727,0.01219357451234373,0.01257002832495573,0.3502673521637917,0.3081128004938364,15.113948479294777,15.113948479294777,0.010552443261258305,0.0759852638002485,80
4,25,26,0.012960943376856448,0.012245684573542803,0.012603313975199626,0.3868125628679991,0.34062426779419186,16.281091938354074,16.281091938354074,-0.0032073568319901822,0.08427706820657477,80
4,25,27,0.013026713000988366,0.012269915922888685,0.012648314461938526,0.4293999757617712,0.3758420150727034,17.51771710291505,17.51771710291505,-0.011379215936176478,0.12059679811354726,80
4,25,28,0.013458534835308456,0.011817628068638442,0.012638081451973449,0.4759447563439608,0.4197256673127413,18.929197051003577,18.929197051003577,-0.03980836302507669,0.11177708357572555,80
4,25,29,0.013013991454431561,0.012204872598613293,0.012609432026522427,0.5289688751101493,0.4698578592389822,20.682451469451188,20.682451469451188,-0.11390835992060602,0.1533978356048465,80
4,25,30,0.012496718995043921,0.01278335538038391,0.012640037187713915,0.5997351825237274,0.5333283085376024,23.067972473055125,23.067972473055125,-0.18213436896912755,0.21398135307244956,80
4,25,31,0.01231332175038915,0.013093240183883382,0.012703280967136266,0.7006608217954635,0.6203054212033748,26.091784757748247,26.091784757748247,-0.09375436455011368,0.3092391128651798,80
4,25,32,0.01357406518454809,0.012135864845367906,0.012854965014957998,1.027106511592865,0.8628416627645492,37.131452564150095,37.131452564150095,2.4309115326032043,0.9746756039559841,80
4,26,4,0.001028050711238393,0.0021178871081474425,0.001572968909692918,0.03637979822233319,0.03677905469667166,1.2745264522731303,1.2745264522731303,0.0011480973253128468,0.004158969527634326,80
