layer,head,ac_answer_logprob_diff_mean,ac_primary_lp_mean,ac_alt_lp_mean,ac_kl_div_mean,ac_normalized_mean,ac_ie_mean,ac_ie_median,ca_answer_logprob_diff_mean,ca_primary_lp_mean,ca_alt_lp_mean,ca_kl_div_mean,ca_normalized_mean,ca_ie_mean,ca_ie_median,aa_ie_mean,aa_ie_median,cc_ie_mean,cc_ie_median,ac_answer_logprob_diff_median,ca_answer_logprob_diff_median,bidirectional_ie_mean,bidirectional_ie_median,p_ac_ie_gt_zero,p_ca_ie_lt_zero,p_bidirectional_ie_gt_zero,bidirectional_ie_bootstrap_ci_2_5,bidirectional_ie_bootstrap_ci_97_5,bootstrap_resamples
0,0,-0.0021484375,-1.1386067708333334,-1.1364583333333333,0.0017304298545559175,-0.0030887102101037627,-0.009407552083333333,-0.009765625,3.6952840169270833,-0.58179931640625,-4.277083333333334,0.0005797736108596096,-0.0048307293712390575,0.0166748046875,0.0086669921875,0.014029947916666667,0.0087890625,-0.00021158854166666667,0.0,0.154296875,2.7080078125,-0.026082356770833332,-0.03955078125,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0455084228515625,-0.006220703125000071,5000
0,1,-0.008154296875,-1.1382161458333333,-1.1300618489583334,0.0019036329552989733,-0.005813657329159602,-0.015413411458333333,-0.012451171875,3.695540364583333,-0.5820638020833333,-4.277604166666666,0.0006945136617418334,-0.004441590486733449,0.01693115234375,0.017578125,0.016064453125,0.0166015625,-0.004410807291666667,-0.00390625,0.125,2.7109375,-0.03234456380208333,-0.04620361328125,0.26666666666666666,0.2,0.26666666666666666,-0.054207763671875,-0.009910583496093773,5000
0,2,-0.005973307291666666,-1.1349609375,-1.1289876302083333,0.007151594330131639,-0.008598996490304224,-0.013232421875,-0.001953125,3.7,-0.5791666666666667,-4.279166666666667,0.0011075694374377662,-0.00642453187955748,0.021390787760416665,0.017578125,0.009944661458333334,0.0078125,-0.0005859375,-0.0078125,0.13671875,2.68359375,-0.034623209635416666,-0.01953125,0.4666666666666667,0.3333333333333333,0.3333333333333333,-0.06777374267578125,-0.006073404947916691,5000
0,3,0.028304036458333334,-1.1149088541666667,-1.143212890625,0.005344162079093607,0.0034050673760590523,0.021044921875,0.00048828125,3.709586588541667,-0.580517578125,-4.290104166666667,0.001415187272066502,-0.006183763752916669,0.030977376302083335,0.0157470703125,0.008365885416666666,0.0048828125,0.0034342447916666666,0.0,0.138671875,2.6962890625,-0.009932454427083333,-0.0234375,0.5333333333333333,0.3333333333333333,0.4,-0.059845377604166666,0.05424102783203123,5000
0,4,-0.0015625,-1.136328125,-1.134765625,0.0011687600317624475,-0.0045627289765579225,-0.008821614583333333,-0.009765625,3.69127197265625,-0.5769571940104167,-4.268229166666667,0.0007501483186193873,-0.005205535333256819,0.012662760416666667,0.0078125,0.0064127604166666664,0.00390625,0.0015787760416666667,0.0,0.15234375,2.6953125,-0.021484375,-0.009765625,0.4,0.26666666666666666,0.26666666666666666,-0.04006368001302083,-0.003718261718750012,5000
0,5,0.006429036458333333,-1.130078125,-1.1365071614583333,0.0012798027139336995,-0.002019727327935641,-0.000830078125,0.00390625,3.6854207356770834,-0.5812459309895833,-4.266666666666667,0.0006924413988379451,-0.0026762225923658628,0.0068115234375,0.0084228515625,0.016117350260416666,0.0166015625,-0.0012369791666666666,-0.005859375,0.138671875,2.7294921875,-0.0076416015625,0.0,0.6,0.4,0.4666666666666667,-0.026579996744791664,0.006819661458333333,5000
0,6,0.015413411458333333,-1.1212890625,-1.1367024739583333,0.003982758408680358,-0.0022577178192272705,0.008154296875,0.001953125,3.6901529947916667,-0.5853678385416666,-4.275520833333333,0.0008254651181895387,-0.003709794194120154,0.011543782552083333,0.0078125,0.0112060546875,0.0087890625,-0.001953125,0.0,0.138671875,2.6796875,-0.0033894856770833332,-0.00390625,0.5333333333333333,0.26666666666666666,0.4666666666666667,-0.032377217610677085,0.026266682942708314,5000
0,7,-0.0023600260416666665,-1.1321614583333333,-1.1298014322916667,0.002039406012107658,-0.004901957108504605,-0.009619140625,-0.0078125,3.692626953125,-0.5818522135416667,-4.274479166666667,0.0006294587805919167,-0.004195028789795671,0.014017740885416666,0.01708984375,0.0076944986979166664,0.0,0.0023274739583333333,0.001953125,0.15625,2.6953125,-0.023636881510416666,-0.021484375,0.4,0.13333333333333333,0.2,-0.04679412841796875,-0.002412821451822918,5000
0,8,0.01318359375,-1.1315755208333333,-1.1447591145833333,0.0016835219979767333,-0.0009299591812441437,0.0059244791666666664,0.0,3.6944905598958333,-0.5815511067708333,-4.276041666666667,0.0007173874750156412,-0.004163921339930777,0.01588134765625,0.0205078125,0.014599609375,0.0205078125,-0.005354817708333333,0.0,0.140625,2.68359375,-0.009956868489583333,-0.01171875,0.4666666666666667,0.26666666666666666,0.3333333333333333,-0.028272806803385415,0.008573913574218743,5000
0,9,0.0044596354166666664,-1.1337239583333334,-1.13818359375,0.00160101561425788,-0.002672155919822387,-0.0027994791666666667,0.0,3.681563313802083,-0.58302001953125,-4.264583333333333,0.0005665849598535063,-0.0017120490006698468,0.0029541015625,0.00390625,0.013704427083333333,0.013671875,0.0006184895833333333,0.0,0.13671875,2.7109375,-0.005753580729166667,0.00390625,0.4666666666666667,0.3333333333333333,0.6,-0.021648356119791667,0.008415120442708328,5000
0,10,0.005517578125,-1.132421875,-1.137939453125,0.0017170691021419608,-0.0017998665541836647,-0.0017415364583333334,-0.001953125,3.6893798828125,-0.5736409505208333,-4.263020833333333,0.0009800646576411476,-0.0026582228459903602,0.010770670572916667,0.01171875,0.01173095703125,0.0078125,-0.003955078125,-0.009765625,0.140625,2.703125,-0.01251220703125,-0.00836181640625,0.4666666666666667,0.3333333333333333,0.3333333333333333,-0.02747406005859375,0.0008755493164062396,5000
0,11,-0.027815755208333334,-1.1410807291666667,-1.1132649739583333,0.004430514331136561,-0.01232736828342511,-0.035074869791666664,-0.021484375,3.6941569010416666,-0.577197265625,-4.271354166666667,0.0010621083293278803,-0.005085612734701484,0.015547688802083333,0.021484375,0.0102294921875,0.0087890625,-0.009602864583333334,-0.009765625,0.1328125,2.7265625,-0.05062255859375,-0.04296875,0.3333333333333333,0.2,0.13333333333333333,-0.08564503987630209,-0.020283711751302086,5000
0,12,0.00361328125,-1.1376302083333334,-1.1412434895833334,0.0015329236349279315,-0.002325652975250243,-0.0036458333333333334,-0.008544921875,3.68690185546875,-0.5766398111979166,-4.263541666666667,0.0007556322871471105,-0.002874027961744118,0.008292643229166667,0.01171875,0.009944661458333334,0.0087890625,-0.006429036458333333,-0.00390625,0.15625,2.7080078125,-0.0119384765625,-0.00048828125,0.3333333333333333,0.4,0.4,-0.029085286458333335,0.003849894205729158,5000
0,13,0.005810546875,-1.1349609375,-1.140771484375,0.0016036707343723242,-0.003701668456025764,-0.0014485677083333334,0.0,3.6916463216145834,-0.5817911783854167,-4.2734375,0.0005586522680472825,-0.003760090977729914,0.013037109375,0.01953125,0.011079915364583333,0.0146484375,0.0030924479166666665,0.001953125,0.123046875,2.69140625,-0.014485677083333334,-0.00390625,0.4,0.3333333333333333,0.4666666666666667,-0.031087646484375,-0.0004880777994791696,5000
0,14,0.0054361979166666664,-1.127734375,-1.1331705729166666,0.0017427467530693656,-0.002378832814587275,-0.0018229166666666667,0.001953125,3.6859334309895835,-0.5859415690104167,-4.271875,0.0006379302108290278,-0.0017015876662073688,0.00732421875,0.0084228515625,0.012776692708333334,0.0087890625,0.0013020833333333333,0.001953125,0.138671875,2.669921875,-0.009147135416666667,-0.013671875,0.5333333333333333,0.4,0.3333333333333333,-0.0234375,0.004940999348958316,5000
0,15,-8.138020833333333e-05,-1.1369140625,-1.1368326822916666,0.0018105125314134198,-0.0026378529177404656,-0.007340494791666667,-0.0048828125,3.691056315104167,-0.5787353515625,-4.269791666666666,0.0007109626060738006,-0.0033943730676246195,0.012447102864583334,0.01251220703125,0.008390299479166667,0.0084228515625,-0.004427083333333333,-0.0126953125,0.138671875,2.6796875,-0.01978759765625,-0.01837158203125,0.26666666666666666,0.26666666666666666,0.3333333333333333,-0.031202494303385415,-0.008906758626302087,5000
0,16,0.010384114583333333,-1.1309895833333334,-1.1413736979166667,0.001720794665478135,-1.1278223244670186e-05,0.003125,0.009765625,3.695068359375,-0.5804524739583333,-4.275520833333333,0.0007784270716505242,-0.004339988843308939,0.016459147135416668,0.0166015625,0.0142822265625,0.013427734375,-0.004182942708333333,0.0,0.154296875,2.681640625,-0.013334147135416667,-0.01849365234375,0.5333333333333333,0.26666666666666666,0.3333333333333333,-0.032033081054687496,0.0051517740885416614,5000
0,17,0.0095703125,-1.1307291666666666,-1.1402994791666667,0.0014221611531590986,-0.0003362139939635871,0.0023111979166666667,0.001953125,3.69478759765625,-0.5781290690104167,-4.272916666666666,0.0006818176164816637,-0.00514131655819035,0.016178385416666666,0.015625,0.009228515625,0.00927734375,-0.003597005208333333,0.0,0.138671875,2.703125,-0.0138671875,-0.0263671875,0.5333333333333333,0.2,0.26666666666666666,-0.025065104166666668,-0.00185546875,5000
0,18,0.00498046875,-1.1361979166666667,-1.1411783854166666,0.001315449829052404,-0.0013107186256268904,-0.0022786458333333335,0.0,3.69306640625,-0.5767252604166667,-4.269791666666666,0.0005889174783125716,-0.004444011717094315,0.014457194010416667,0.015625,0.011515299479166666,0.013671875,0.001025390625,0.0,0.15625,2.6875,-0.01673583984375,-0.0234375,0.4,0.2,0.3333333333333333,-0.031861572265625,-0.002087300618489585,5000
0,19,0.006868489583333333,-1.1334635416666667,-1.14033203125,0.0016684771661627366,-0.002292213261317638,-0.000390625,0.0078125,3.694999186197917,-0.58416748046875,-4.279166666666667,0.0007029113776219625,-0.004080392056520149,0.016389973958333335,0.0118408203125,0.013944498697916667,0.0087890625,0.00042317708333333335,0.001953125,0.140625,2.68359375,-0.016780598958333334,-0.0224609375,0.6,0.26666666666666666,0.4,-0.03400126139322917,-0.001667683919270842,5000
